,,,The predicted value of target variable from ML model,,,August Grade 1 is School month 1,Percentile based on a distribution and estimated parameters
Grade,pupilId,screeningId,WCPM_aloud_pred,date,Screening month,School month,Percentile
1,93b325d3-0eda-44fb-83b3-64179419708a,e2259fdd-9105-4289-9f87-7c40b1f0f69a,30.516571,Recording date: 2019-06-20 (UTC),6,11,16
1,93b325d3-0eda-44fb-83b3-64179419708a,e2259fdd-9105-4289-9f87-7c40b1f0f69a,42.981445,Recording date: 2019-06-20 (UTC),6,11,25
1,a2b8ea5c-db78-4be4-bae1-5ddc91f7fb0b,f65432d7-68d4-423c-8256-6e0b0b7a403a,52.310505,Recording date: 2019-06-19 (UTC),6,11,34
1,a2b8ea5c-db78-4be4-bae1-5ddc91f7fb0b,f65432d7-68d4-423c-8256-6e0b0b7a403a,81.07702,Recording date: 2019-06-19 (UTC),6,11,63
1,a8ec9201-71f6-4720-8463-01aee57749d4,03cad177-4a86-45ee-8555-9e60051eb797,-3.8211493,Recording date: 2019-06-20 (UTC),6,11,3
1,a8ec9201-71f6-4720-8463-01aee57749d4,03cad177-4a86-45ee-8555-9e60051eb797,16.648449,Recording date: 2019-06-20 (UTC),6,11,9
1,b8ede88c-1fee-45c7-abe6-5dc6cc5272be,78d8b6ce-5046-4ae0-9ee9-0428962f82ae,18.307209,Recording date: 2019-06-20 (UTC),6,11,10
1,b8ede88c-1fee-45c7-abe6-5dc6cc5272be,78d8b6ce-5046-4ae0-9ee9-0428962f82ae,27.043478,Recording date: 2019-06-20 (UTC),6,11,14
1,bb2d292e-c62e-4241-96b0-fa0a26612aba,633969d3-e9ba-4a13-bb00-ca8cd717c45d,30.997282,Recording date: 2019-06-19 (UTC),6,11,17
1,bb2d292e-c62e-4241-96b0-fa0a26612aba,633969d3-e9ba-4a13-bb00-ca8cd717c45d,44.4713,Recording date: 2019-06-19 (UTC),6,11,27
1,bb62a360-8af0-4459-892b-2aa0fe4aaa4b,13aab536-e6d9-4716-974c-2ee028dfd228,13.19199,Recording date: 2019-06-19 (UTC),6,11,8
1,bb62a360-8af0-4459-892b-2aa0fe4aaa4b,13aab536-e6d9-4716-974c-2ee028dfd228,12.837179,Recording date: 2019-06-19 (UTC),6,11,8
1,0f0cf6bf-1a6a-4c00-b7d6-a917dd7d48e6,a498d816-e5ba-4ad4-90d2-025d2468f0a8,37.525826,Recording date: 2019-03-12 (UTC),3,8,37
1,0f0cf6bf-1a6a-4c00-b7d6-a917dd7d48e6,a498d816-e5ba-4ad4-90d2-025d2468f0a8,55.172062,Recording date: 2019-03-12 (UTC),3,8,59
1,4a375c5c-b688-4a7e-9ae9-da1397c1252b,144fdc79-08ac-4291-bd12-fe921de216a2,56.657143,Recording date: 2019-03-12 (UTC),3,8,61
1,4a375c5c-b688-4a7e-9ae9-da1397c1252b,144fdc79-08ac-4291-bd12-fe921de216a2,62.257572,Recording date: 2019-03-12 (UTC),3,8,67
1,5d2f1c1d-42cc-4523-95bc-adf2293a45ce,c9aeeacf-b95c-4c55-8924-82918f76591f,16.975555,Recording date: 2019-03-12 (UTC),3,8,17
1,5d2f1c1d-42cc-4523-95bc-adf2293a45ce,c9aeeacf-b95c-4c55-8924-82918f76591f,8.370618,Recording date: 2019-03-12 (UTC),3,8,11
1,ad21d2f2-0ce6-4ec5-85a8-bde5720a5cc3,9241003c-ed7b-4771-88fe-e3f05cc1c9fa,103.00393,Recording date: 2019-03-12 (UTC),3,8,96
1,ad21d2f2-0ce6-4ec5-85a8-bde5720a5cc3,9241003c-ed7b-4771-88fe-e3f05cc1c9fa,130.96024,Recording date: 2019-03-12 (UTC),3,8,100
1,ed26cc37-7209-4f70-94b4-46adbb27cc7a,2f417837-ba56-445b-af0e-3e5c02eb62b2,23.726599,Recording date: 2019-03-12 (UTC),3,8,23
1,ed26cc37-7209-4f70-94b4-46adbb27cc7a,2f417837-ba56-445b-af0e-3e5c02eb62b2,32.278763,Recording date: 2019-03-12 (UTC),3,8,31
1,f019c1a8-1bd4-4d85-8c33-90454b627236,6cd6e07c-f42f-428d-8e7f-125a8e65d61d,90.71847,Recording date: 2019-03-12 (UTC),3,8,91
1,f019c1a8-1bd4-4d85-8c33-90454b627236,6cd6e07c-f42f-428d-8e7f-125a8e65d61d,70.0635,Recording date: 2019-03-12 (UTC),3,8,76
1,f6f5e2b5-e81b-4013-b979-35d56b257412,506718c3-dd31-4478-a93e-d182c7a7662e,113.38843,Recording date: 2019-03-12 (UTC),3,8,98
1,f6f5e2b5-e81b-4013-b979-35d56b257412,506718c3-dd31-4478-a93e-d182c7a7662e,99.7071,Recording date: 2019-03-12 (UTC),3,8,95
1,02c353c9-f57c-4e78-aec9-547aab434a10,22eb2830-8dcb-45e4-b55c-e71ac21ec7ff,8.416321,Recording date: 2018-05-22 (UTC),5,10,9
1,6c6dc58d-86e2-4ac6-ade3-c12235314af2,ddac40be-513d-4632-a064-89eaa85e4902,15.502623,Recording date: 2018-05-22 (UTC),5,10,12
1,82876da2-17bd-4f0e-994f-16e0510fa7d4,d4422cdf-b785-4da3-9c76-7ad0837908cf,48.96023,Recording date: 2018-05-22 (UTC),5,10,37
1,8966a63d-8a31-45c7-8a7b-68d4cf7353e3,b6c81a25-17a9-46c4-b853-422cc7d106ee,33.407837,Recording date: 2018-05-23 (UTC),5,10,23
1,8966a63d-8a31-45c7-8a7b-68d4cf7353e3,b6c81a25-17a9-46c4-b853-422cc7d106ee,7.548965,Recording date: 2018-05-22 (UTC),5,10,8
1,8966a63d-8a31-45c7-8a7b-68d4cf7353e3,b6c81a25-17a9-46c4-b853-422cc7d106ee,6.9817057,Recording date: 2018-05-22 (UTC),5,10,8
1,9223e76d-07c3-434b-87ac-62e62e3f8c96,7f2aafa5-78ef-4547-b585-6a8b86451ee9,83.54102,Recording date: 2018-05-22 (UTC),5,10,72
1,953b80d8-f04a-4384-ad6d-46d3886074d0,cf477e12-0edc-47b7-9bdc-65166e020da3,11.511272,Recording date: 2018-05-22 (UTC),5,10,10
1,a7fc2ca7-0d1b-4c53-8152-7ab0b351fb56,c4d7e836-fd39-4501-843c-3da7a2b5832b,35.38781,Recording date: 2018-05-22 (UTC),5,10,25
1,a8a1b5af-6dbd-4453-9f16-dc160420745f,f15262b2-b92c-4940-af27-98227a6a5bb2,34.78502,Recording date: 2018-05-22 (UTC),5,10,24
1,b85d7a5c-203a-418e-ac90-d85cb680b404,e953aebd-41cd-4003-87ac-570bfd400bfa,67.711365,Recording date: 2018-05-22 (UTC),5,10,56
1,bb3cfceb-5d01-4651-b515-4816c0c87524,46af29bc-2abe-4379-bfb3-35a6c9fbdc84,98.538216,Recording date: 2018-05-22 (UTC),5,10,83
1,bbd93e66-343a-468c-b121-56cb3fcb6724,8dae92f3-af67-437c-9de7-707ac3eae80b,81.74785,Recording date: 2018-05-22 (UTC),5,10,70
1,15797f29-abfb-4e1b-8438-b2f751b9f953,f339cde2-2144-4779-8911-d688264d7f80,67.4493,Recording date: 2018-05-22 (UTC),5,10,56
1,e573e441-ab7e-4dc0-9e98-b57ffe420550,d46e1d99-9990-452e-8987-daf3be22f371,76.45226,Recording date: 2018-05-22 (UTC),5,10,65
1,fc5e2afb-b323-407f-b5d1-797719a63cdb,2d8b9150-34bc-4f0e-a3d6-dc3331c9736d,101.49555,Recording date: 2018-05-22 (UTC),5,10,85
1,2185f563-7a56-48ae-b8af-c668ecbe95b2,2c730e23-db85-483b-87c2-a197288db0a9,92.27907,Recording date: 2018-05-22 (UTC),5,10,79
1,3a9bbdcd-48cf-4be7-9ae7-acd0dc578589,c7e7b403-9982-4da9-8264-4d4ae34eaa75,46.682823,Recording date: 2018-05-22 (UTC),5,10,35
1,455e7dcd-210c-459e-b109-349316ba2c4a,d868fa40-05a4-4488-9e31-b12caf01e5d2,76.04676,Recording date: 2018-05-22 (UTC),5,10,65
1,472d53b5-4b29-4ae4-b20b-0313b7b1fdee,62b47c48-1f0e-4f64-bd2a-732e34826cf8,27.04818,Recording date: 2018-05-22 (UTC),5,10,19
1,0c537827-3aec-4704-9dd7-4219ba6626d0,04dc7433-f9c8-4b2b-9c9a-f365e8335601,28.37906,Recording date: 2018-11-16 (UTC),11,4,53
1,0c537827-3aec-4704-9dd7-4219ba6626d0,04dc7433-f9c8-4b2b-9c9a-f365e8335601,27.069881,Recording date: 2018-11-16 (UTC),11,4,52
1,0c537827-3aec-4704-9dd7-4219ba6626d0,1597463c-410c-45b7-a362-17b9e8077ce3,70.40512,Recording date: 2019-06-06 (UTC),6,11,52
1,0c537827-3aec-4704-9dd7-4219ba6626d0,1597463c-410c-45b7-a362-17b9e8077ce3,61.767193,Recording date: 2019-06-06 (UTC),6,11,43
1,2c987095-b990-4f1c-bb75-c8cbda715db8,7d09335a-2346-419c-a1a3-9007e2975d5d,108.967476,Recording date: 2018-11-16 (UTC),11,4,100
1,2c987095-b990-4f1c-bb75-c8cbda715db8,7d09335a-2346-419c-a1a3-9007e2975d5d,105.10207,Recording date: 2018-11-16 (UTC),11,4,100
1,2c987095-b990-4f1c-bb75-c8cbda715db8,efba2508-2797-446e-b9c6-470983ea5ba0,151.69977,Recording date: 2019-06-06 (UTC),6,11,99
1,2c987095-b990-4f1c-bb75-c8cbda715db8,efba2508-2797-446e-b9c6-470983ea5ba0,139.73395,Recording date: 2019-06-06 (UTC),6,11,97
1,2e1dc650-b2e2-4470-b226-10394fa7075b,57cd5cec-0b9f-4b07-b46c-9639273bfa69,88.73293,Recording date: 2019-06-06 (UTC),6,11,70
1,2e1dc650-b2e2-4470-b226-10394fa7075b,57cd5cec-0b9f-4b07-b46c-9639273bfa69,80.58275,Recording date: 2019-06-06 (UTC),6,11,62
1,2e1dc650-b2e2-4470-b226-10394fa7075b,e953916e-bbcb-4819-b0c5-ede9891eed19,23.22613,Recording date: 2018-11-16 (UTC),11,4,47
1,2e1dc650-b2e2-4470-b226-10394fa7075b,e953916e-bbcb-4819-b0c5-ede9891eed19,20.555758,Recording date: 2018-11-16 (UTC),11,4,43
1,3fc37988-e451-4819-9f64-6766e85a2082,19cd65ff-d130-432e-83e8-ff667bdd6b84,17.534094,Recording date: 2018-11-16 (UTC),11,4,40
1,3fc37988-e451-4819-9f64-6766e85a2082,19cd65ff-d130-432e-83e8-ff667bdd6b84,19.069313,Recording date: 2018-11-16 (UTC),11,4,42
1,3fc37988-e451-4819-9f64-6766e85a2082,b60c16f2-5490-44b9-8d2a-b267628763cc,42.35358,Recording date: 2019-06-06 (UTC),6,11,25
1,3fc37988-e451-4819-9f64-6766e85a2082,b60c16f2-5490-44b9-8d2a-b267628763cc,43.673244,Recording date: 2019-06-06 (UTC),6,11,26
1,56ec2143-403b-475f-b7f4-9eed8cfa5f52,f678ef01-35ab-49f4-bbb9-be9677b8f1ae,10.405567,Recording date: 2018-11-16 (UTC),11,4,32
1,56ec2143-403b-475f-b7f4-9eed8cfa5f52,f678ef01-35ab-49f4-bbb9-be9677b8f1ae,10.811903,Recording date: 2018-11-16 (UTC),11,4,32
1,85c2eadc-3fb2-4891-b995-af1a89360195,7dfe4bc2-84f8-4cc1-97ad-247a0f1bd7da,6.759833,Recording date: 2019-06-06 (UTC),6,11,6
1,85c2eadc-3fb2-4891-b995-af1a89360195,7dfe4bc2-84f8-4cc1-97ad-247a0f1bd7da,15.127768,Recording date: 2019-06-06 (UTC),6,11,9
1,85c2eadc-3fb2-4891-b995-af1a89360195,8e8d4a82-f95f-4056-8aae-e1ae47f12300,2.0122144,Recording date: 2018-11-16 (UTC),11,4,23
1,85c2eadc-3fb2-4891-b995-af1a89360195,8e8d4a82-f95f-4056-8aae-e1ae47f12300,4.4623833,Recording date: 2018-11-16 (UTC),11,4,25
1,903f4aa8-c49f-49c3-ac1a-6451df9e7ff4,1c4d38c9-d7c4-416e-bd78-1fa5ed5cebb7,27.278765,Recording date: 2018-11-16 (UTC),11,4,52
1,903f4aa8-c49f-49c3-ac1a-6451df9e7ff4,1c4d38c9-d7c4-416e-bd78-1fa5ed5cebb7,32.818287,Recording date: 2018-11-16 (UTC),11,4,59
1,903f4aa8-c49f-49c3-ac1a-6451df9e7ff4,f68f692c-f2c8-4cfb-9150-3bbbea1229c5,33.034958,Recording date: 2019-06-06 (UTC),6,11,18
1,903f4aa8-c49f-49c3-ac1a-6451df9e7ff4,f68f692c-f2c8-4cfb-9150-3bbbea1229c5,26.620682,Recording date: 2019-06-06 (UTC),6,11,14
1,9c5e3f7c-66e8-43da-8964-0df3dc79a395,1cb8698e-825f-4b02-a7c3-f11992245fb6,68.661446,Recording date: 2018-11-16 (UTC),11,4,91
1,9c5e3f7c-66e8-43da-8964-0df3dc79a395,1cb8698e-825f-4b02-a7c3-f11992245fb6,75.36409,Recording date: 2018-11-16 (UTC),11,4,94
1,9c5e3f7c-66e8-43da-8964-0df3dc79a395,8f3f8383-a474-4959-a830-c37e8282917e,95.35867,Recording date: 2019-06-06 (UTC),6,11,76
1,9c5e3f7c-66e8-43da-8964-0df3dc79a395,8f3f8383-a474-4959-a830-c37e8282917e,94.81207,Recording date: 2019-06-06 (UTC),6,11,75
1,aade9148-5564-40f0-9f0c-5804c46c0b22,5296f3cf-c7ba-469d-80c9-4d5002ab0f0b,9.692581,Recording date: 2018-11-16 (UTC),11,4,31
1,aade9148-5564-40f0-9f0c-5804c46c0b22,5296f3cf-c7ba-469d-80c9-4d5002ab0f0b,8.860464,Recording date: 2018-11-16 (UTC),11,4,30
1,aade9148-5564-40f0-9f0c-5804c46c0b22,a1e89323-0d30-4bff-8a2b-f97ea0441824,3.2632203,Recording date: 2019-06-06 (UTC),6,11,5
1,aade9148-5564-40f0-9f0c-5804c46c0b22,a1e89323-0d30-4bff-8a2b-f97ea0441824,1.9396389,Recording date: 2019-06-06 (UTC),6,11,5
1,c9b85705-f004-402e-b4af-f94d4938782f,a63568b5-b407-4fe8-970e-3952a6e3bbbe,9.620195,Recording date: 2019-06-06 (UTC),6,11,7
1,c9b85705-f004-402e-b4af-f94d4938782f,a63568b5-b407-4fe8-970e-3952a6e3bbbe,14.72318,Recording date: 2019-06-06 (UTC),6,11,8
1,c9b85705-f004-402e-b4af-f94d4938782f,c105e394-dc4b-4bd3-9b97-47ea89425315,19.653267,Recording date: 2018-11-16 (UTC),11,4,42
1,c9b85705-f004-402e-b4af-f94d4938782f,c105e394-dc4b-4bd3-9b97-47ea89425315,15.819983,Recording date: 2018-11-16 (UTC),11,4,38
1,eb57414c-8a0e-455c-b90a-8271ddfccfac,802d865e-a27b-41be-9856-53a7b6eed773,16.843878,Recording date: 2018-11-16 (UTC),11,4,39
1,eb57414c-8a0e-455c-b90a-8271ddfccfac,802d865e-a27b-41be-9856-53a7b6eed773,16.934832,Recording date: 2018-11-16 (UTC),11,4,39
1,eb57414c-8a0e-455c-b90a-8271ddfccfac,a168dbd3-1440-468e-8c51-fed236e30cf7,16.028427,Recording date: 2019-06-06 (UTC),6,11,9
1,eb57414c-8a0e-455c-b90a-8271ddfccfac,a168dbd3-1440-468e-8c51-fed236e30cf7,12.590778,Recording date: 2019-06-06 (UTC),6,11,8
1,63d585b3-7548-4338-9f99-d9c3cc111718,4c30bf47-a361-4ef2-a558-16261c4ffdc0,140.75261,Recording date: 2019-06-07 (UTC),6,11,97
1,63d585b3-7548-4338-9f99-d9c3cc111718,4c30bf47-a361-4ef2-a558-16261c4ffdc0,144.46027,Recording date: 2019-06-07 (UTC),6,11,98
1,63d585b3-7548-4338-9f99-d9c3cc111718,cca27177-a57e-4b06-be70-668e61d53060,130.78542,Recording date: 2018-11-16 (UTC),11,4,100
1,63d585b3-7548-4338-9f99-d9c3cc111718,cca27177-a57e-4b06-be70-668e61d53060,125.44714,Recording date: 2018-11-16 (UTC),11,4,100
1,6733b0e7-063a-434e-bfcf-5ea2fdac70fe,57685817-0525-4a4c-bcd1-211d34f8dd7d,101.80498,Recording date: 2019-06-07 (UTC),6,11,81
1,6733b0e7-063a-434e-bfcf-5ea2fdac70fe,57685817-0525-4a4c-bcd1-211d34f8dd7d,106.97299,Recording date: 2019-06-07 (UTC),6,11,84
1,6733b0e7-063a-434e-bfcf-5ea2fdac70fe,fdfdbca6-be44-4263-90a0-10faa334951b,76.496315,Recording date: 2018-11-16 (UTC),11,4,95
1,6733b0e7-063a-434e-bfcf-5ea2fdac70fe,fdfdbca6-be44-4263-90a0-10faa334951b,85.62545,Recording date: 2018-11-16 (UTC),11,4,97
1,97b450bb-0322-44d4-a468-ebdff703ede9,85c59763-5108-47ff-a3ae-80f235d31e2e,7.861798,Recording date: 2018-11-16 (UTC),11,4,29
1,97b450bb-0322-44d4-a468-ebdff703ede9,85c59763-5108-47ff-a3ae-80f235d31e2e,12.098747,Recording date: 2018-11-16 (UTC),11,4,33
1,97b450bb-0322-44d4-a468-ebdff703ede9,a4ddd6b7-c030-456b-9f1c-500900de18a5,46.76113,Recording date: 2019-06-07 (UTC),6,11,29
1,97b450bb-0322-44d4-a468-ebdff703ede9,a4ddd6b7-c030-456b-9f1c-500900de18a5,48.611828,Recording date: 2019-06-07 (UTC),6,11,30
1,a5180c60-3c0b-4573-b39b-5ece131eb4eb,715d1df7-e655-4c3c-a5ab-cf6d158a85a4,95.93842,Recording date: 2019-06-07 (UTC),6,11,76
1,a5180c60-3c0b-4573-b39b-5ece131eb4eb,715d1df7-e655-4c3c-a5ab-cf6d158a85a4,85.09486,Recording date: 2019-06-07 (UTC),6,11,67
1,a5180c60-3c0b-4573-b39b-5ece131eb4eb,d97d59de-a2ad-4006-aa94-be2cb457b9eb,36.716244,Recording date: 2018-11-16 (UTC),11,4,63
1,a5180c60-3c0b-4573-b39b-5ece131eb4eb,d97d59de-a2ad-4006-aa94-be2cb457b9eb,40.43585,Recording date: 2018-11-16 (UTC),11,4,68
1,ad31f7dd-f253-4bc2-bddf-35df6930894f,13be682d-50e0-4052-8c0c-0ebe2b8180a9,35.899616,Recording date: 2019-06-07 (UTC),6,11,20
1,ad31f7dd-f253-4bc2-bddf-35df6930894f,13be682d-50e0-4052-8c0c-0ebe2b8180a9,27.392305,Recording date: 2019-06-07 (UTC),6,11,14
1,ad31f7dd-f253-4bc2-bddf-35df6930894f,247c5e23-e713-4f2f-ae7e-8f0cc61c6990,11.588227,Recording date: 2018-11-16 (UTC),11,4,33
1,ad31f7dd-f253-4bc2-bddf-35df6930894f,247c5e23-e713-4f2f-ae7e-8f0cc61c6990,19.32005,Recording date: 2018-11-16 (UTC),11,4,42
1,d4b22170-fadd-4768-9d41-e9f0c2306a0f,f69c65ac-d0c6-42e2-a589-82419831580e,25.172895,Recording date: 2018-11-16 (UTC),11,4,49
1,d4b22170-fadd-4768-9d41-e9f0c2306a0f,f69c65ac-d0c6-42e2-a589-82419831580e,30.315931,Recording date: 2018-11-16 (UTC),11,4,56
1,e852454e-013b-4377-ac99-bf502f1abc86,939e7e23-9c48-42a8-9dd6-ed0096a90051,35.634075,Recording date: 2019-06-07 (UTC),6,11,20
1,e852454e-013b-4377-ac99-bf502f1abc86,939e7e23-9c48-42a8-9dd6-ed0096a90051,32.48242,Recording date: 2019-06-07 (UTC),6,11,18
1,e852454e-013b-4377-ac99-bf502f1abc86,d368af73-c4d6-4d8d-b926-d09efac7f3b7,24.533434,Recording date: 2018-11-16 (UTC),11,4,48
1,e852454e-013b-4377-ac99-bf502f1abc86,d368af73-c4d6-4d8d-b926-d09efac7f3b7,33.967083,Recording date: 2018-11-16 (UTC),11,4,60
1,f1529848-de1f-4f85-8d79-f39b2ac646dd,9097b536-3761-49c5-9f52-40ba7611978b,64.81921,Recording date: 2018-11-16 (UTC),11,4,89
1,f1529848-de1f-4f85-8d79-f39b2ac646dd,9097b536-3761-49c5-9f52-40ba7611978b,82.39479,Recording date: 2018-11-16 (UTC),11,4,97
1,f1529848-de1f-4f85-8d79-f39b2ac646dd,dca63027-97aa-4106-aa23-12d13256215d,106.28647,Recording date: 2019-06-07 (UTC),6,11,84
1,f1529848-de1f-4f85-8d79-f39b2ac646dd,dca63027-97aa-4106-aa23-12d13256215d,105.064095,Recording date: 2019-06-07 (UTC),6,11,83
1,5fb404f0-25dc-495f-a10f-0833eda5cd6d,8070683d-73e8-41e0-aca9-22ab016e776a,107.432655,Recording date: 2019-05-20 (UTC),5,10,88
1,5fb404f0-25dc-495f-a10f-0833eda5cd6d,8070683d-73e8-41e0-aca9-22ab016e776a,56.76155,Recording date: 2019-05-20 (UTC),5,10,45
1,20267d45-997a-4e08-a6d7-0aa3ae3c0632,a91af025-4c83-4acd-beb9-1975746cc6e0,112.963394,Recording date: 2018-11-27 (UTC),11,4,100
1,20267d45-997a-4e08-a6d7-0aa3ae3c0632,a91af025-4c83-4acd-beb9-1975746cc6e0,115.90183,Recording date: 2018-11-27 (UTC),11,4,100
1,5eb47eca-6670-4538-a2f4-a5589890b61b,8405c70e-4ec4-4596-b9d2-63bf7eeab556,6.3447948,Recording date: 2018-11-27 (UTC),11,4,27
1,5eb47eca-6670-4538-a2f4-a5589890b61b,8405c70e-4ec4-4596-b9d2-63bf7eeab556,17.943699,Recording date: 2018-11-27 (UTC),11,4,40
1,7a53dc5e-0824-481e-b59f-d31865936d9c,db237009-4d00-430f-8f9d-f7065863ad44,17.111917,Recording date: 2018-11-27 (UTC),11,4,39
1,7a53dc5e-0824-481e-b59f-d31865936d9c,db237009-4d00-430f-8f9d-f7065863ad44,14.346159,Recording date: 2018-11-27 (UTC),11,4,36
1,9e97c153-98a3-4ab7-a8c4-46c385a075a7,987d2088-ab1b-4f5a-ba2d-fadfcd960060,40.352325,Recording date: 2018-11-27 (UTC),11,4,68
1,9e97c153-98a3-4ab7-a8c4-46c385a075a7,987d2088-ab1b-4f5a-ba2d-fadfcd960060,42.340782,Recording date: 2018-11-27 (UTC),11,4,70
1,e51aef90-ac4a-4c0e-92a8-b3d7d4cc0578,6200d088-f565-4423-86ba-31e55bceb00a,44.673885,Recording date: 2018-11-27 (UTC),11,4,72
1,e51aef90-ac4a-4c0e-92a8-b3d7d4cc0578,6200d088-f565-4423-86ba-31e55bceb00a,43.716225,Recording date: 2018-11-27 (UTC),11,4,71
1,f11770fb-109c-4fbc-a154-37073195e264,76b9cee4-9df8-48bf-a6ca-70a1811a9587,44.5498,Recording date: 2018-11-27 (UTC),11,4,72
1,f11770fb-109c-4fbc-a154-37073195e264,76b9cee4-9df8-48bf-a6ca-70a1811a9587,70.09757,Recording date: 2018-11-27 (UTC),11,4,92
1,2ca05ebd-d613-4f42-a943-585ed97863f7,7cfe65ef-0c71-460f-8149-de2d52541b11,64.16963,Recording date: 2018-12-13 (UTC),12,5,86
1,2ca05ebd-d613-4f42-a943-585ed97863f7,7cfe65ef-0c71-460f-8149-de2d52541b11,73.75265,Recording date: 2018-12-13 (UTC),12,5,92
1,6e8169be-8010-4f9e-a429-cf9afaa0569d,e7b0e889-c537-4683-975d-1b4a9de9454d,95.373566,Recording date: 2018-12-13 (UTC),12,5,98
1,6e8169be-8010-4f9e-a429-cf9afaa0569d,e7b0e889-c537-4683-975d-1b4a9de9454d,67.4895,Recording date: 2018-12-13 (UTC),12,5,88
1,94485f18-7f35-444f-b468-9299a7e41121,389d7b3c-f5e9-49c4-9d83-5ea7a2b7d313,30.396652,Recording date: 2018-12-13 (UTC),12,5,51
1,94485f18-7f35-444f-b468-9299a7e41121,389d7b3c-f5e9-49c4-9d83-5ea7a2b7d313,34.570564,Recording date: 2018-12-13 (UTC),12,5,56
1,dc586de6-1c24-4b63-b96b-9e14ceb20fe6,bad7e5e2-7636-43b6-98ce-96309a374b9e,11.992933,Recording date: 2018-12-13 (UTC),12,5,29
1,dc586de6-1c24-4b63-b96b-9e14ceb20fe6,bad7e5e2-7636-43b6-98ce-96309a374b9e,19.633823,Recording date: 2018-12-13 (UTC),12,5,38
1,a285fb5c-34d1-4239-ba74-05cd1d9d7753,780e7e38-fca9-4663-8993-775be1b87887,91.12063,Recording date: 2018-12-13 (UTC),12,5,98
1,a285fb5c-34d1-4239-ba74-05cd1d9d7753,780e7e38-fca9-4663-8993-775be1b87887,104.09952,Recording date: 2018-12-13 (UTC),12,5,99
1,abf96358-a26d-44e1-9faf-e394bc9319e9,0bfd7bf3-3ff9-4a47-8514-e252db31e78e,76.85908,Recording date: 2019-01-17 (UTC),1,6,92
1,abf96358-a26d-44e1-9faf-e394bc9319e9,0bfd7bf3-3ff9-4a47-8514-e252db31e78e,86.584984,Recording date: 2019-01-17 (UTC),1,6,96
1,d08800a9-04bc-405b-9e0f-c7a919166214,5fa527a0-72da-4a2e-b6a0-b6acf0b2ddec,22.510788,Recording date: 2018-12-13 (UTC),12,5,41
1,d08800a9-04bc-405b-9e0f-c7a919166214,5fa527a0-72da-4a2e-b6a0-b6acf0b2ddec,46.24566,Recording date: 2018-12-13 (UTC),12,5,70
1,e1e66f24-c985-47a0-863d-a8582babf3d6,e5080809-08d9-45f5-a094-7a3b92c6e058,115.56677,Recording date: 2018-12-13 (UTC),12,5,100
1,e1e66f24-c985-47a0-863d-a8582babf3d6,e5080809-08d9-45f5-a094-7a3b92c6e058,94.040886,Recording date: 2018-12-13 (UTC),12,5,98
1,1709e195-cac3-4612-a053-8c02c5504b94,c12d843d-3d07-4b38-a8ad-0892be391ea0,27.908064,Recording date: 2018-12-10 (UTC),12,5,48
1,1709e195-cac3-4612-a053-8c02c5504b94,c12d843d-3d07-4b38-a8ad-0892be391ea0,26.353148,Recording date: 2018-12-10 (UTC),12,5,46
1,18fa8363-425d-4010-b56a-fd2c48800c66,8d48573d-6b4f-4944-9808-de103a6110bc,83.034836,Recording date: 2018-11-27 (UTC),11,4,97
1,18fa8363-425d-4010-b56a-fd2c48800c66,8d48573d-6b4f-4944-9808-de103a6110bc,84.22649,Recording date: 2018-11-27 (UTC),11,4,97
1,2cab0676-556b-49cc-8a1b-f6dc56d033d9,4e1f13eb-e96e-410f-b529-aa66e212b5da,10.250472,Recording date: 2018-11-27 (UTC),11,4,31
1,2cab0676-556b-49cc-8a1b-f6dc56d033d9,4e1f13eb-e96e-410f-b529-aa66e212b5da,3.718612,Recording date: 2018-11-27 (UTC),11,4,25
1,2cf661fe-0a43-4fe2-b641-e36159645d43,0d3308ae-be84-4f41-b7b3-5f01e5412096,89.54915,Recording date: 2018-11-27 (UTC),11,4,98
1,2cf661fe-0a43-4fe2-b641-e36159645d43,0d3308ae-be84-4f41-b7b3-5f01e5412096,104.88325,Recording date: 2018-11-27 (UTC),11,4,100
1,41ef8660-144d-4247-90e1-cc61ff0801fd,0208c80d-5fe6-492b-9dc9-0933d2b14fc3,37.12068,Recording date: 2018-12-10 (UTC),12,5,59
1,41ef8660-144d-4247-90e1-cc61ff0801fd,0208c80d-5fe6-492b-9dc9-0933d2b14fc3,43.34975,Recording date: 2018-12-10 (UTC),12,5,67
1,46348603-98b4-4135-beed-a816fb1a1056,7d1cbc1d-d836-4a6d-b964-b4168932f60d,45.980095,Recording date: 2018-11-27 (UTC),11,4,74
1,46348603-98b4-4135-beed-a816fb1a1056,7d1cbc1d-d836-4a6d-b964-b4168932f60d,47.769123,Recording date: 2018-11-27 (UTC),11,4,76
1,4fa33c6f-c0f3-4dfd-ad6b-9574c93582fa,361753ce-86ee-4c10-bcaa-14439a8a6938,75.82999,Recording date: 2018-11-27 (UTC),11,4,94
1,4fa33c6f-c0f3-4dfd-ad6b-9574c93582fa,361753ce-86ee-4c10-bcaa-14439a8a6938,93.4708,Recording date: 2018-11-27 (UTC),11,4,99
1,60d4aa52-167b-43d8-91e7-5cc4997020b6,67b5fa1e-9360-405b-b09b-f24b3129a909,95.81246,Recording date: 2018-11-27 (UTC),11,4,99
1,60d4aa52-167b-43d8-91e7-5cc4997020b6,67b5fa1e-9360-405b-b09b-f24b3129a909,81.7266,Recording date: 2018-11-27 (UTC),11,4,96
